Etapa,Rede,Código da CREDE,CREDE,Código do Município,Município,Edição,Proficiência Média,Desvio Padrão,Indicação do Padrão de Desempenho,% Não Alfabetizado,% Alfabetização Incompleta,% Intermediário,% Suficiente,% Desejável,Nº de Alunos Previstos,Nº de Alunos Avaliados,Participação (%)
2º Ano do Ensino Fundamental,MUNICIPAL,2,ITAPIPOCA,2308377,MIRAIMA,2007,82.1756883994205,49.248781965052,Alfabetização Incompleta,53.968253968254,17.0634920634921,11.1111111111111,9.92063492063492,7.93650793650794,309,252,81.5533980582524
2º Ano do Ensino Fundamental,MUNICIPAL,20,BREJO SANTO,2308401,MISSAO VELHA,2007,81.7893918964368,55.2805566483206,Alfabetização Incompleta,57.9617834394904,15.6050955414013,7.96178343949045,6.68789808917197,11.7834394904459,415,314,75.6626506024096
2º Ano do Ensino Fundamental,MUNICIPAL,14,SENADOR POMPEU,2308500,MOMBACA,2007,134.039906768301,66.0886507768865,Suficiente,20.0,16.4705882352941,13.781512605042,14.1176470588235,35.6302521008403,797,595,74.65495608532
2º Ano do Ensino Fundamental,MUNICIPAL,13,CRATEUS,2308609,MONSENHOR TABOSA,2007,86.714443071961,55.2091071128629,Alfabetização Incompleta,55.7377049180328,13.1147540983607,10.655737704918,9.01639344262295,11.4754098360656,418,244,58.3732057416268
2º Ano do Ensino Fundamental,MUNICIPAL,10,RUSSAS,2308708,MORADA NOVA,2007,106.42865962848,69.2174109128756,Intermediário,43.4184675834971,14.5383104125737,10.6090373280943,7.26915520628684,24.1650294695481,772,509,65.9326424870466
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2308807,MORAUJO,2007,139.969557608639,73.516220782234,Suficiente,22.3255813953488,13.953488372093,13.4883720930233,7.44186046511628,42.7906976744186,268,215,80.2238805970149
2º Ano do Ensino Fundamental,MUNICIPAL,3,ACARAU,2308906,MORRINHOS,2007,124.839426774992,72.2535419154443,Intermediário,27.2388059701493,16.4179104477612,12.3134328358209,11.5671641791045,32.4626865671642,343,268,78.134110787172
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2309003,MUCAMBO,2007,178.153756383387,73.7980592080245,Desejável,9.84615384615385,8.92307692307692,12.0,8.0,61.2307692307692,394,325,82.48730964467
2º Ano do Ensino Fundamental,MUNICIPAL,8,BATURITE,2309102,MULUNGU,2007,109.305661018888,63.9062836371206,Intermediário,37.3205741626794,14.8325358851675,11.4832535885167,10.5263157894737,25.8373205741627,263,209,79.467680608365
2º Ano do Ensino Fundamental,MUNICIPAL,18,CRATO,2309201,NOVA OLINDA,2007,92.9825302054983,58.1380347461525,Alfabetização Incompleta,46.3414634146341,13.4146341463415,9.75609756097561,13.4146341463415,17.0731707317073,123,82,66.6666666666667
2º Ano do Ensino Fundamental,MUNICIPAL,13,CRATEUS,2309300,NOVA RUSSAS,2007,108.781480997874,66.647664876239,Intermediário,39.4392523364486,14.9532710280374,12.8971962616822,7.10280373831776,25.607476635514,695,535,76.9784172661871
2º Ano do Ensino Fundamental,MUNICIPAL,13,CRATEUS,2309409,NOVO ORIENTE,2007,120.196179713927,69.1916317879009,Intermediário,31.5270935960591,13.5467980295566,13.5467980295566,10.8374384236453,30.5418719211823,483,406,84.0579710144928
2º Ano do Ensino Fundamental,MUNICIPAL,8,BATURITE,2309458,OCARA,2007,95.773476181544,65.4029397297197,Alfabetização Incompleta,50.4385964912281,13.1578947368421,8.33333333333333,7.89473684210526,20.1754385964912,283,228,80.565371024735
2º Ano do Ensino Fundamental,MUNICIPAL,16,IGUATU,2309508,OROS,2007,116.348459082786,72.0678396704139,Intermediário,36.919315403423,12.958435207824,11.9804400977995,10.5134474327628,27.6283618581907,516,409,79.2635658914729
2º Ano do Ensino Fundamental,MUNICIPAL,9,HORIZONTE,2309607,PACAJUS,2007,98.5867280609758,62.5945794291028,Alfabetização Incompleta,46.5696465696466,15.2806652806653,11.1226611226611,8.31600831600832,18.7110187110187,1046,962,91.9694072657744
2º Ano do Ensino Fundamental,MUNICIPAL,1,MARACANAU,2309706,PACATUBA,2007,116.846842922205,62.6351130266384,Intermediário,26.6824085005903,17.827626918536,17.9456906729634,10.9799291617473,26.5643447461629,1017,847,83.2841691248771
2º Ano do Ensino Fundamental,MUNICIPAL,8,BATURITE,2309805,PACOTI,2007,131.106940850612,63.5350419916999,Suficiente,21.8637992831541,12.5448028673835,13.2616487455197,14.6953405017921,37.6344086021505,345,279,80.8695652173913
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2309904,PACUJA,2007,99.3468588920793,61.6697059332655,Alfabetização Incompleta,45.3125,12.5,11.71875,12.5,17.96875,147,128,87.0748299319728
2º Ano do Ensino Fundamental,MUNICIPAL,10,RUSSAS,2310001,PALHANO,2007,120.031113339341,71.3061769572978,Intermediário,34.6153846153846,12.8205128205128,8.97435897435897,12.8205128205128,30.7692307692308,98,78,79.5918367346939
2º Ano do Ensino Fundamental,MUNICIPAL,8,BATURITE,2310100,PALMACIA,2007,102.37743267266,69.4563856972335,Intermediário,47.8632478632479,10.2564102564103,8.54700854700855,7.69230769230769,25.6410256410256,162,117,72.2222222222222
2º Ano do Ensino Fundamental,MUNICIPAL,2,ITAPIPOCA,2310209,PARACURU,2007,135.642591506326,69.959230388076,Suficiente,22.2826086956522,15.5797101449275,11.5942028985507,11.231884057971,39.3115942028985,771,552,71.5953307392996
2º Ano do Ensino Fundamental,MUNICIPAL,2,ITAPIPOCA,2310258,PARAIPABA,2007,109.760332931937,63.9846977777615,Intermediário,36.9114877589454,15.0659133709981,12.241054613936,9.98116760828625,25.8003766478343,617,531,86.0615883306321
2º Ano do Ensino Fundamental,MUNICIPAL,15,TAUA,2310308,PARAMBU,2007,126.727936774607,71.8942978698979,Suficiente,29.0123456790123,15.843621399177,12.1399176954733,8.64197530864197,34.3621399176955,776,486,62.6288659793814
2º Ano do Ensino Fundamental,MUNICIPAL,7,CANINDE,2310407,PARAMOTI,2007,96.5128078066022,60.7467181448505,Alfabetização Incompleta,46.7213114754098,15.1639344262295,12.2950819672131,6.55737704918033,19.2622950819672,363,244,67.2176308539945
2º Ano do Ensino Fundamental,MUNICIPAL,14,SENADOR POMPEU,2310506,PEDRA BRANCA,2007,109.912298202349,65.4334834419863,Intermediário,36.734693877551,14.5124716553288,14.2857142857143,7.93650793650794,26.530612244898,903,441,48.8372093023256
2º Ano do Ensino Fundamental,MUNICIPAL,20,BREJO SANTO,2310605,PENAFORTE,2007,105.834665891286,57.0764574440017,Intermediário,34.4827586206897,19.5402298850575,12.6436781609195,13.7931034482759,19.5402298850575,139,87,62.589928057554
2º Ano do Ensino Fundamental,MUNICIPAL,2,ITAPIPOCA,2310704,PENTECOSTE,2007,107.03618490461,62.00623512528,Intermediário,38.3561643835616,14.9162861491629,12.937595129376,10.958904109589,22.8310502283105,811,657,81.0110974106042
2º Ano do Ensino Fundamental,MUNICIPAL,11,JAGUARIBE,2310803,PEREIRO,2007,105.846587778146,74.5770494068629,Intermediário,49.8257839721254,7.66550522648084,9.40766550522648,6.62020905923345,26.4808362369338,354,287,81.0734463276836
2º Ano do Ensino Fundamental,MUNICIPAL,9,HORIZONTE,2310852,PINDORETAMA,2007,108.71971929647,59.8842116956961,Intermediário,33.9483394833948,15.4981549815498,14.3911439114391,11.4391143911439,24.7232472324723,344,271,78.7790697674419
2º Ano do Ensino Fundamental,MUNICIPAL,14,SENADOR POMPEU,2310902,PIQUET CARNEIRO,2007,85.0466007328772,56.2237666087623,Alfabetização Incompleta,55.7768924302789,15.1394422310757,10.3585657370518,3.18725099601594,15.5378486055777,303,251,82.8382838283828
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2310951,PIRES FERREIRA,2007,119.429808868172,68.0363207214032,Intermediário,29.8429319371728,16.7539267015707,12.0418848167539,10.4712041884817,30.8900523560209,251,191,76.0956175298805
2º Ano do Ensino Fundamental,MUNICIPAL,13,CRATEUS,2311009,PORANGA,2007,98.6962238239394,66.688758151247,Alfabetização Incompleta,49.5327102803738,9.34579439252336,9.81308411214953,8.8785046728972,22.4299065420561,331,214,64.6525679758308
2º Ano do Ensino Fundamental,MUNICIPAL,20,BREJO SANTO,2311108,PORTEIRAS,2007,148.771706258348,75.1649060941113,Suficiente,21.2686567164179,10.0746268656716,9.70149253731343,9.70149253731343,49.2537313432836,382,268,70.1570680628272
2º Ano do Ensino Fundamental,MUNICIPAL,18,CRATO,2311207,POTENGI,2007,107.20394714809,65.0810457532933,Intermediário,37.9310344827586,18.9655172413793,12.9310344827586,8.62068965517241,21.551724137931,158,116,73.4177215189874
2º Ano do Ensino Fundamental,MUNICIPAL,11,JAGUARIBE,2311231,POTIRETAMA,2007,99.6799925984594,58.120659079027,Alfabetização Incompleta,40.0,22.2222222222222,20.0,2.22222222222222,15.5555555555556,119,90,75.6302521008403
2º Ano do Ensino Fundamental,MUNICIPAL,15,TAUA,2311264,QUITERIANOPOLIS,2007,117.798688374281,69.1179428265266,Intermediário,33.1838565022422,12.5560538116592,13.4529147982063,10.762331838565,30.0448430493274,298,223,74.8322147651007
2º Ano do Ensino Fundamental,MUNICIPAL,12,QUIXADA,2311306,QUIXADA,2007,122.768690151366,69.8137765018824,Intermediário,31.3513513513514,13.0630630630631,12.7027027027027,10.6306306306306,32.2522522522523,1463,1110,75.8714969241285
2º Ano do Ensino Fundamental,MUNICIPAL,16,IGUATU,2311355,QUIXELO,2007,116.117012939288,71.2172341675813,Intermediário,34.3220338983051,14.406779661017,13.5593220338983,7.20338983050847,30.5084745762712,289,236,81.6608996539792
2º Ano do Ensino Fundamental,MUNICIPAL,12,QUIXADA,2311405,QUIXERAMOBIM,2007,123.283090302592,72.1731090111441,Intermediário,33.0243337195828,13.2097334878331,12.108922363847,9.03823870220162,32.6187717265353,2189,1726,78.8487894015532
2º Ano do Ensino Fundamental,MUNICIPAL,10,RUSSAS,2311504,QUIXERE,2007,82.2302635168066,61.4989925780755,Alfabetização Incompleta,61.9607843137255,10.9803921568627,6.66666666666667,4.31372549019608,16.078431372549,334,255,76.3473053892216
2º Ano do Ensino Fundamental,MUNICIPAL,8,BATURITE,2311603,REDENCAO,2007,113.414471684929,62.615185554516,Intermediário,31.8600368324125,18.4162062615101,13.4438305709024,11.2338858195212,25.0460405156538,656,543,82.7743902439024
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2311702,RERIUTABA,2007,115.793693835251,66.0360718261885,Intermediário,33.3333333333333,16.5137614678899,12.8440366972477,9.78593272171254,27.5229357798165,393,327,83.206106870229
2º Ano do Ensino Fundamental,MUNICIPAL,10,RUSSAS,2311801,RUSSAS,2007,141.89115908157,69.7478891172604,Suficiente,20.9505334626576,12.4151309408341,12.3181377303589,11.639185257032,42.6770126091174,1345,1031,76.6542750929368
2º Ano do Ensino Fundamental,MUNICIPAL,18,CRATO,2311900,SABOEIRO,2007,83.1670335853271,57.9239334896603,Alfabetização Incompleta,56.5891472868217,12.7906976744186,10.4651162790698,6.58914728682171,13.5658914728682,419,258,61.5751789976134
2º Ano do Ensino Fundamental,MUNICIPAL,18,CRATO,2311959,SALITRE,2007,92.0089379581984,61.8574619613044,Alfabetização Incompleta,51.6539440203562,15.5216284987277,11.1959287531807,5.59796437659033,16.030534351145,559,393,70.304114490161
2º Ano do Ensino Fundamental,MUNICIPAL,7,CANINDE,2312205,SANTA QUITERIA,2007,127.268551024315,71.5133118615318,Suficiente,28.1461434370771,14.2083897158322,13.8024357239513,10.2841677943166,33.5588633288227,922,739,80.1518438177874
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2312007,SANTANA DO ACARAU,2007,104.313179741148,62.5261630754243,Intermediário,39.221140472879,16.1335187760779,13.9082058414465,10.4311543810848,20.3059805285118,938,719,76.6524520255863
2º Ano do Ensino Fundamental,MUNICIPAL,18,CRATO,2312106,SANTANA DO CARIRI,2007,94.0844524414829,58.32412253613,Alfabetização Incompleta,44.6875,15.3125,16.25,7.1875,16.5625,432,320,74.0740740740741
2º Ano do Ensino Fundamental,MUNICIPAL,5,TIANGUA,2312304,SAO BENEDITO,2007,131.891015707689,69.4728168400794,Suficiente,24.2870285188592,14.6274149034039,14.9034038638454,11.9595216191352,34.2226310947562,1345,1087,80.817843866171
2º Ano do Ensino Fundamental,MUNICIPAL,2,ITAPIPOCA,2312403,SAO GONCALO DO AMARANTE,2007,155.358840514244,72.2237766409114,Desejável,16.9014084507042,9.38967136150235,11.4241001564945,10.9546165884194,51.3302034428795,747,639,85.5421686746988
2º Ano do Ensino Fundamental,MUNICIPAL,10,RUSSAS,2312502,SAO JOAO DO JAGUARIBE,2007,124.952800912333,68.6837015837991,Intermediário,29.5454545454545,12.5,12.5,11.9318181818182,33.5227272727273,214,176,82.2429906542056
2º Ano do Ensino Fundamental,MUNICIPAL,2,ITAPIPOCA,2312601,SAO LUIS DO CURU,2007,103.235149542494,52.8219572128304,Intermediário,31.9327731092437,21.8487394957983,12.6050420168067,15.9663865546218,17.6470588235294,167,119,71.2574850299401
2º Ano do Ensino Fundamental,MUNICIPAL,14,SENADOR POMPEU,2312700,SENADOR POMPEU,2007,89.9955611491816,55.4727026798655,Alfabetização Incompleta,48.4507042253521,16.3380281690141,13.8028169014085,7.6056338028169,13.8028169014085,436,355,81.4220183486239
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2312809,SENADOR SA,2007,59.4202531311809,41.8774264781773,Não Alfabetizado,78.125,6.875,7.5,2.5,5.0,199,160,80.4020100502513
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2312908,SOBRAL,2007,188.199021420456,59.1436041419888,Desejável,3.52377694149846,3.35271980841601,8.38179952104003,12.5555935682518,72.1861101607937,3419,2923,85.4928341620357
2º Ano do Ensino Fundamental,MUNICIPAL,14,SENADOR POMPEU,2313005,SOLONOPOLE,2007,107.078337165209,65.3673086620735,Intermediário,38.9057750759878,15.1975683890578,14.2857142857143,8.51063829787234,23.1003039513678,406,329,81.0344827586207
2º Ano do Ensino Fundamental,MUNICIPAL,10,RUSSAS,2313104,TABULEIRO DO NORTE,2007,102.499311845892,66.4640840518213,Intermediário,43.953488372093,16.9767441860465,7.90697674418605,7.67441860465116,23.4883720930233,545,430,78.8990825688073
2º Ano do Ensino Fundamental,MUNICIPAL,13,CRATEUS,2313203,TAMBORIL,2007,122.580614446913,75.924882818501,Intermediário,36.3070539419087,11.8257261410788,9.33609958506224,9.33609958506224,33.195020746888,667,482,72.263868065967
2º Ano do Ensino Fundamental,MUNICIPAL,18,CRATO,2313252,TARRAFAS,2007,124.633608932412,70.2010454334426,Intermediário,30.7692307692308,14.8351648351648,13.1868131868132,9.89010989010989,31.3186813186813,228,182,79.8245614035088
2º Ano do Ensino Fundamental,MUNICIPAL,15,TAUA,2313302,TAUA,2007,119.443388129409,70.14873288599,Intermediário,33.256880733945,13.7614678899083,12.2706422018349,10.6651376146789,30.045871559633,1093,872,79.7804208600183
2º Ano do Ensino Fundamental,MUNICIPAL,2,ITAPIPOCA,2313351,TEJUCUOCA,2007,100.766645488966,64.3439815232436,Intermediário,46.2395543175487,13.6490250696379,12.5348189415042,8.35654596100279,19.2200557103064,450,359,79.7777777777778
2º Ano do Ensino Fundamental,MUNICIPAL,5,TIANGUA,2313401,TIANGUA,2007,128.62151829237,69.9725694139133,Suficiente,27.1455223880597,12.5932835820896,14.365671641791,11.1940298507463,34.7014925373134,1478,1072,72.5304465493911
2º Ano do Ensino Fundamental,MUNICIPAL,2,ITAPIPOCA,2313500,TRAIRI,2007,106.091312414324,65.5920541339138,Intermediário,39.4854586129754,16.4429530201342,11.5212527964206,9.61968680089485,22.9306487695749,1060,894,84.3396226415094
2º Ano do Ensino Fundamental,MUNICIPAL,2,ITAPIPOCA,2313559,TURURU,2007,88.9073947082149,56.5489785724457,Alfabetização Incompleta,50.0,17.3076923076923,10.5769230769231,9.13461538461539,12.9807692307692,257,208,80.9338521400778
2º Ano do Ensino Fundamental,MUNICIPAL,5,TIANGUA,2313609,UBAJARA,2007,138.543305672021,69.5525887747027,Suficiente,18.2945736434109,14.8837209302326,19.5348837209302,9.45736434108527,37.8294573643411,799,645,80.7259073842303
2º Ano do Ensino Fundamental,MUNICIPAL,17,ICO,2313708,UMARI,2007,89.8586577174043,61.8646001679488,Alfabetização Incompleta,55.1724137931034,14.6551724137931,7.75862068965517,6.03448275862069,16.3793103448276,160,116,72.5
2º Ano do Ensino Fundamental,MUNICIPAL,2,ITAPIPOCA,2313757,UMIRIM,2007,113.257842379396,66.0653274698556,Intermediário,35.6741573033708,13.7640449438202,12.9213483146067,7.58426966292135,30.0561797752809,490,356,72.6530612244898
2º Ano do Ensino Fundamental,MUNICIPAL,2,ITAPIPOCA,2313807,URUBURETAMA,2007,109.715972249188,61.6016549717194,Intermediário,33.8785046728972,17.0560747663551,13.0841121495327,13.3177570093458,22.6635514018692,497,428,86.1167002012072
2º Ano do Ensino Fundamental,MUNICIPAL,4,CAMOCIM,2313906,URUOCA,2007,131.37773163432,68.6930037253573,Suficiente,25.6302521008403,15.546218487395,11.7647058823529,8.40336134453782,38.6554621848739,315,238,75.5555555555556
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2313955,VARJOTA,2007,122.168571900468,67.2450293404885,Intermediário,30.6282722513089,15.4450261780105,11.7801047120419,11.7801047120419,30.3664921465969,478,382,79.9163179916318
2º Ano do Ensino Fundamental,MUNICIPAL,17,ICO,2314003,VARZEA ALEGRE,2007,116.263728882087,65.3334611179451,Intermediário,31.5467075038285,16.2327718223583,15.0076569678407,9.80091883614089,27.4119448698315,819,653,79.7313797313797
2º Ano do Ensino Fundamental,MUNICIPAL,5,TIANGUA,2314102,VICOSA DO CEARA,2007,116.081370460616,64.8428868873485,Intermediário,32.1382007822686,14.6023468057366,14.6023468057366,11.3428943937419,27.3142112125163,1912,1534,80.2301255230126
2º Ano do Ensino Fundamental,MUNICIPAL,20,BREJO SANTO,2300101,ABAIARA,2008,160.482008712549,63.4628518007487,Desejável,7.2463768115942,12.3188405797101,9.42028985507246,25.3623188405797,45.6521739130435,181,138,76.2430939226519
2º Ano do Ensino Fundamental,MUNICIPAL,8,BATURITE,2300150,ACARAPE,2008,138.981821662307,57.7693041576311,Suficiente,13.1004366812227,13.1004366812227,19.6506550218341,18.7772925764192,35.3711790393013,273,229,83.8827838827839
2º Ano do Ensino Fundamental,MUNICIPAL,3,ACARAU,2300200,ACARAU,2008,135.684118782919,62.5231099865968,Suficiente,17.27078891258,14.818763326226,13.8592750533049,17.6972281449893,36.3539445628998,1007,938,93.1479642502483
2º Ano do Ensino Fundamental,MUNICIPAL,16,IGUATU,2300309,ACOPIARA,2008,120.46013018915,65.2834787147986,Intermediário,28.8,15.4285714285714,14.4,12.1142857142857,29.2571428571429,956,875,91.5271966527197
2º Ano do Ensino Fundamental,MUNICIPAL,15,TAUA,2300408,AIUABA,2008,112.093016225348,50.3743147025251,Intermediário,25.6544502617801,20.1570680628272,20.1570680628272,11.7801047120419,22.2513089005236,373,382,102.412868632708
2º Ano do Ensino Fundamental,MUNICIPAL,6,SOBRAL,2300507,ALCANTARAS,2008,145.11241533668,61.8045313420583,Suficiente,11.2903225806452,14.1129032258065,15.3225806451613,17.741935483871,41.5322580645161,167,248,148.502994011976
2º Ano do Ensino Fundamental,MUNICIPAL,18,CRATO,2300606,ALTANEIRA,2008,131.892472943936,51.0130832138239,Suficiente,11.1111111111111,12.962962962963,24.0740740740741,24.0740740740741,27.7777777777778,127,108,85.0393700787402
2º Ano do Ensino Fundamental,MUNICIPAL,10,RUSSAS,2300705,ALTO SANTO,2008,112.10687336663,57.3702157480941,Intermediário,31.063829787234,14.8936170212766,14.0425531914894,16.1702127659574,23.8297872340426,280,235,83.9285714285714
2º Ano do Ensino Fundamental,MUNICIPAL,2,ITAPIPOCA,2300754,AMONTADA,2008,138.705306425709,66.4230053993515,Suficiente,18.5945945945946,12.972972972973,14.5945945945946,14.4864864864865,39.3513513513514,1033,925,89.5450145208132
2º Ano do Ensino Fundamental,MUNICIPAL,18,CRATO,2300804,ANTONINA DO NORTE,2008,109.237552197874,53.0541336406709,Intermediário,26.2773722627737,22.6277372262774,16.7883211678832,16.0583941605839,18.2481751824818,139,137,98.5611510791367
2º Ano do Ensino Fundamental,MUNICIPAL,2,ITAPIPOCA,2300903,APUIARES,2008,136.243987921075,62.5579566634209,Suficiente,17.004048582996,14.5748987854251,13.7651821862348,17.004048582996,37.6518218623482,278,247,88.8489208633094
